id,followers_count,following_count,tweet_count,listed_count,time_to_now,has_profile_photo,protected,verified,name_length,label,spilt
u1652541,20160289,1081,351282,117098,5709,TRUE,FALSE,TRUE,16,bot,train
u1649356580,159558,172,43307,773,3378,TRUE,FALSE,FALSE,13,human,train
u16473793,195169,193452,24413,1076,5153,TRUE,FALSE,FALSE,15,bot,train
u1644129194,82400,515,72996,75,3380,TRUE,FALSE,FALSE,20,human,train
u164345318,951474,84,3882,2678,4503,TRUE,FALSE,TRUE,14,human,train
u1638058898,1006,490,324873,128,3383,TRUE,FALSE,FALSE,17,bot,train
u1636329254,2319,1537,59272,24,3384,TRUE,FALSE,FALSE,9,bot,train
u1634516120,81744,16273,119575,158,3384,TRUE,FALSE,FALSE,5,human,train
u1633538550,1125,790,37944,6,3385,TRUE,FALSE,FALSE,13,human,train
u16330902,17798,150,1753,53,5162,TRUE,FALSE,FALSE,12,human,train
u16308920,127458,30008,118955,1016,5163,TRUE,FALSE,FALSE,19,bot,train
u16299627,141641,3700,159201,2898,5164,TRUE,FALSE,TRUE,12,bot,train
u162929585,60958,85476,322238,91,4506,TRUE,FALSE,FALSE,17,bot,train
u162780281,867,552,22165,3,4507,TRUE,FALSE,FALSE,5,human,train
u16257347,947,334,6053,77,5167,TRUE,FALSE,FALSE,20,bot,train
u1624329463,864968,767106,875763,1371,3388,TRUE,FALSE,FALSE,11,bot,train
u16242863,1004,1258,109450,112,5168,TRUE,FALSE,FALSE,4,bot,train
u1623755515,127558,64609,70478,135,3389,TRUE,FALSE,FALSE,5,human,train
u1623145514,75158,99361,302374,3926,3389,TRUE,FALSE,FALSE,12,bot,train
u162173169,1042501,212,13001,1598,4509,TRUE,FALSE,TRUE,14,human,train
u1619779116,20886,1985,43275,60,3390,TRUE,FALSE,FALSE,14,human,train
u16193578,11228810,1241,158744,10373,5171,TRUE,FALSE,TRUE,17,bot,train
u1618730976,1564,4323,119789,45,3391,TRUE,FALSE,FALSE,13,bot,train
u1618254163,79363,23750,26044,136,3391,TRUE,FALSE,FALSE,1,bot,train
u16164520,961509,1090,23061,6970,5172,TRUE,FALSE,TRUE,10,human,train
u161452925,846408,407,15689,529,4511,TRUE,FALSE,FALSE,9,bot,train
u161126952,1061,485,10452,81,4511,TRUE,FALSE,FALSE,13,bot,train
u16083576,182112,1294,233031,2330,5178,TRUE,FALSE,TRUE,10,bot,train
u1608220916,1429881,1250468,4048,1529,3395,TRUE,FALSE,FALSE,7,human,train
u1607241085,336987,8265,11881,57,3395,TRUE,FALSE,FALSE,9,human,train
u1607223709,786,10,31453,87,3395,TRUE,FALSE,FALSE,11,bot,train
u160159077,290512,988,53369,512,4514,TRUE,FALSE,TRUE,7,human,train
u15976697,2143950,16836,67457,15760,5185,TRUE,FALSE,TRUE,15,human,train
u1592851670,1703,4,17022,67,3401,TRUE,FALSE,FALSE,7,bot,train
u1592747288,1497,460,29906,27,3401,TRUE,FALSE,FALSE,17,human,train
u15913,1127687,5,54804,11593,5827,TRUE,FALSE,TRUE,10,human,train
u159084041,1302,748,324844,90,4517,TRUE,FALSE,FALSE,6,human,train
u1589451132,1518,833,29775,13,3403,TRUE,FALSE,FALSE,20,human,train
u1588836115,841,0,2014115,61,3403,TRUE,FALSE,FALSE,16,bot,train
u1587497743,29593,4843,12916,31,3403,TRUE,FALSE,FALSE,18,bot,train
u15862891,1888426,3641,52220,19564,5195,TRUE,FALSE,TRUE,21,bot,train
u1586237918,1250,454,27883,223,3404,TRUE,FALSE,FALSE,5,bot,train
u158515999,119294,489,9999,546,4519,TRUE,FALSE,TRUE,7,human,train
u1584766429,231772,119,53289,55,3404,TRUE,FALSE,FALSE,14,bot,train
u15846407,76974277,33103,18392,108151,5196,TRUE,FALSE,TRUE,15,human,train
u15843059,138517,43,55607,3726,5197,TRUE,FALSE,FALSE,12,human,train
u15792031,125759,310,36725,889,5201,TRUE,FALSE,FALSE,6,bot,train
u1579099513,981,1448,13039,1,3406,TRUE,FALSE,FALSE,13,human,train
u15790423,1034902,4386,223834,5275,5201,TRUE,FALSE,TRUE,4,bot,train
u1577706050,208056,17,16833,38,3407,TRUE,FALSE,FALSE,14,human,train
u1576583414,1028,430,27998,0,3407,TRUE,FALSE,FALSE,5,human,train
u1575510320,135867,132385,185803,122,3408,TRUE,FALSE,FALSE,8,bot,train
u15745674,170552,17121,42843,1421,5204,TRUE,FALSE,FALSE,20,bot,train
u156845052,178552,351,16788,80,4523,TRUE,FALSE,FALSE,19,human,train
u1566174187,79600,298,63080,272,3412,TRUE,FALSE,FALSE,12,human,train
u1561973462,1248,574,32093,4,3413,TRUE,FALSE,FALSE,5,human,train
u156040579,92530,12664,12736,330,4526,TRUE,FALSE,FALSE,13,human,train
u156016720,1001,703,56830,1,4526,TRUE,FALSE,FALSE,10,human,train
u15593696,229129,1948,125856,1564,5216,TRUE,FALSE,TRUE,10,human,train
u155769461,1049130,522,13284,877,4526,TRUE,FALSE,FALSE,14,human,train
u155659213,76242949,103,3344,88901,4527,TRUE,FALSE,TRUE,17,human,train
u154957091,905,374,94444,5,4529,TRUE,FALSE,FALSE,9,human,train
u15485441,50822404,8666,11563,67777,5223,TRUE,FALSE,TRUE,12,human,train
u154633280,79795,34979,8493,280,4530,TRUE,FALSE,FALSE,6,human,train
u1546270652,1000450,421,13555,2254,3420,TRUE,FALSE,FALSE,14,human,train
u15450695,112155,459,7126,1724,5225,TRUE,FALSE,TRUE,18,human,train
u15432891,155447,165,128079,441,5227,TRUE,FALSE,TRUE,10,human,train
u15371662,2155295,23915,166374,1513,5232,TRUE,FALSE,FALSE,7,bot,train
u153323842,902,0,666041,61,4533,TRUE,FALSE,FALSE,12,bot,train
u152687658,993,1355,23008,11,4535,TRUE,FALSE,FALSE,17,human,train
u15257790,115354,975,52964,815,5244,TRUE,FALSE,TRUE,13,human,train
u152551783,97851,1349,58683,712,4535,TRUE,FALSE,TRUE,15,human,train
u152486068,1092,433,34789,55,4535,TRUE,FALSE,FALSE,5,human,train
u15248067,1358031,49312,31713,2836,5245,TRUE,FALSE,TRUE,19,human,train
u1524730152,887,1006,74095,32,3428,TRUE,FALSE,FALSE,25,bot,train
u15245376,126551,54673,53275,615,5245,TRUE,FALSE,TRUE,10,human,train
u1521770148,1505,972,6654,1,3429,TRUE,FALSE,FALSE,19,human,train
u152114423,1040544,2,383036,678,4536,TRUE,FALSE,FALSE,14,bot,train
u1518220519,15089,185,453306,19,3430,TRUE,FALSE,FALSE,10,bot,train
u151595281,182570,604,45383,1033,4538,TRUE,FALSE,TRUE,9,human,train
u151173085,124802,412,70618,55,4539,TRUE,FALSE,FALSE,12,human,train
u151041505,1251,1280,78957,73,4539,TRUE,FALSE,FALSE,3,bot,train
u150996744,807,822,1225538,94,4539,TRUE,FALSE,FALSE,14,bot,train
u15075999,175412,2798,113274,3835,5261,TRUE,FALSE,TRUE,11,human,train
u150746683,134597,302,63417,167,4540,TRUE,FALSE,TRUE,8,human,train
u150711216,1101617,486,23493,1706,4540,TRUE,FALSE,FALSE,9,human,train
u150395278,667454,2290,9371,1134,4541,TRUE,FALSE,FALSE,9,human,train
u150242555,101561,3346,36883,1262,4541,TRUE,FALSE,FALSE,18,human,train
u150124379,89678,328,18909,140,4541,TRUE,FALSE,FALSE,9,human,train
u149714640,1412,623,142073,12,4542,TRUE,FALSE,FALSE,11,human,train
u1496739522,1978,1834,58237,4,3436,TRUE,FALSE,FALSE,4,human,train
u1494549962,840,1107,555573,17,3436,TRUE,FALSE,FALSE,4,bot,train
u149448967,1253740,854,40268,3895,4543,TRUE,FALSE,FALSE,16,human,train
u1490985685,206661,224,18739,185,3438,TRUE,FALSE,TRUE,9,human,train
u14908304,96418,3692,20819,643,5276,TRUE,FALSE,FALSE,19,human,train
u1490300052,56051,2134,129023,1152,3438,TRUE,FALSE,FALSE,15,bot,train
u148753334,182021,1814,62816,978,4545,TRUE,FALSE,TRUE,15,human,train
u148711787,13899691,36,166017,13403,4545,TRUE,FALSE,TRUE,7,bot,train
u14848513,200675,553,33554,3814,5282,TRUE,FALSE,TRUE,29,human,train
u148466830,158844,0,39941,489,4546,TRUE,FALSE,TRUE,13,human,train
u1484162798,107666,66748,63955,1607,3440,TRUE,FALSE,FALSE,12,bot,train
u148360487,93270,102655,357043,425,4546,TRUE,FALSE,FALSE,17,bot,train
u148326667,92284,104675,222094,1201,4546,TRUE,FALSE,FALSE,4,bot,train
u1474357436,118936,54629,52669,193,3444,TRUE,FALSE,FALSE,30,bot,train
u147370518,94459,77,84004,496,4549,TRUE,FALSE,FALSE,16,bot,train
u1473354078,907,678,32917,2,3445,TRUE,FALSE,FALSE,4,human,train
u147233107,1122,646,71620,39,4549,TRUE,FALSE,FALSE,15,human,train
u1471207375,820,449,13834,6,3445,TRUE,FALSE,FALSE,5,human,train
u147032692,959380,123,5897,812,4549,TRUE,FALSE,FALSE,13,human,train
u146962935,142076,131,15435,67,4550,TRUE,FALSE,FALSE,8,human,train
u14671170,158848,1769,128709,2504,5296,TRUE,FALSE,TRUE,15,human,train
u146710910,965192,706,33973,1662,4550,TRUE,FALSE,TRUE,14,human,train
u14669951,1405842,2,237181,21589,5296,TRUE,FALSE,FALSE,13,bot,train
u14614833,1823212,218,16057,5401,5301,TRUE,FALSE,TRUE,17,bot,train
u14607140,143130,2216,46545,3497,5302,TRUE,FALSE,TRUE,8,bot,train
u14591141,238701,11,248662,485,5303,TRUE,FALSE,FALSE,15,bot,train
u14579415,511374,364980,64157,3248,5303,TRUE,FALSE,FALSE,15,human,train
u14548505,1071,1390,21046,76,5306,TRUE,FALSE,FALSE,7,human,train
u1453275032,1290,1204,16290,107,3452,TRUE,FALSE,FALSE,10,bot,train
u14521427,61312,684,34819,914,5307,TRUE,FALSE,TRUE,13,human,train
u14502233,1250065,1164,41926,4287,5309,TRUE,FALSE,TRUE,10,human,train
u144972794,156984,421,70978,1315,4555,TRUE,FALSE,FALSE,17,human,train
u1448217636,1520940,17,42441,399,3454,TRUE,FALSE,TRUE,7,bot,train
u144804999,125758,90986,36061,1287,4555,TRUE,FALSE,TRUE,19,bot,train
u1445374915,71988,10086,21259,369,3455,TRUE,FALSE,FALSE,23,human,train
u1445019458,1100,731,25064,2,3456,TRUE,FALSE,FALSE,1,human,train
u14434613,109795,903,73257,1607,5314,TRUE,FALSE,TRUE,14,human,train
u143531181,1283216,49,280629,2251,4559,TRUE,FALSE,TRUE,19,bot,train
u14346303,73387,1930,65315,1343,5323,TRUE,FALSE,TRUE,17,human,train
u1433472060,809,784,40101,0,3460,TRUE,FALSE,FALSE,11,bot,train
u14333756,1407763,5112,231091,3635,5324,TRUE,FALSE,TRUE,11,bot,train
u1433367608,1307,864,11131,4,3460,TRUE,FALSE,FALSE,12,human,train
u142980929,129242,866,25449,775,4560,TRUE,FALSE,TRUE,14,human,train
u14287474,114070,1295,22906,2374,5330,TRUE,FALSE,TRUE,9,human,train
u1427819088,1335,621,79990,60,3462,TRUE,FALSE,FALSE,4,human,train
u1424567636,82617,48477,60068,340,3463,TRUE,FALSE,FALSE,7,bot,train
u14230524,77668147,125584,8932,224105,5337,TRUE,FALSE,TRUE,9,human,train
u1422608701,971,786,31847,5,3464,TRUE,FALSE,FALSE,1,human,train
u14223809,92712,2867,128677,787,5337,TRUE,FALSE,FALSE,16,bot,train
u14216123,1100952,558,92597,12356,5338,TRUE,FALSE,TRUE,10,human,train
u1420308074,949,629,16664,5,3465,TRUE,FALSE,FALSE,8,human,train
u14184942,151569,1231,37369,2141,5343,TRUE,FALSE,TRUE,20,human,train
u14183021,952,333,19255,12,5343,TRUE,FALSE,FALSE,6,human,train
u141711645,1668063,393,20513,1452,4564,TRUE,FALSE,TRUE,11,human,train
u1416121214,99,227,222,1,3467,TRUE,FALSE,FALSE,5,bot,train
u14154272,122756,15929,29193,1775,5348,TRUE,FALSE,TRUE,15,bot,train
u141300574,61800,1551,8512,187,4565,TRUE,FALSE,TRUE,20,human,train
u14114267,128620,2817,78867,1207,5353,TRUE,FALSE,FALSE,11,human,train
u141014050,1128,625,22009,0,4566,TRUE,FALSE,FALSE,15,human,train
u1408706821,92486,63178,949,106,3470,TRUE,FALSE,FALSE,12,bot,train
u1405381086,779,490,289981,6,3471,TRUE,FALSE,FALSE,12,bot,train
u140225642,1544,1139,78666,13,4568,TRUE,FALSE,FALSE,5,human,train
u1401272485,849,102,68864,0,3472,TRUE,FALSE,FALSE,14,bot,train
u139954867,953,1683,44528,24,4568,TRUE,FALSE,FALSE,8,bot,train
u1396439852,282123,139482,1246,287,3474,TRUE,FALSE,TRUE,10,human,train
u1395837230,1165085,645127,4299,963,3475,TRUE,FALSE,FALSE,7,bot,train
u139202541,9906,2152,6589,46,4571,TRUE,FALSE,FALSE,18,bot,train
u1388988012,4552,173,44087,23,3477,TRUE,FALSE,FALSE,16,bot,train
u1388299412,961,1551,16051,3,3477,TRUE,FALSE,FALSE,8,human,train
u13881902,138343,467,67334,363,5369,TRUE,FALSE,FALSE,11,human,train
u1383873656,1646,455,90320,8,3479,TRUE,FALSE,FALSE,7,human,train
u1378044421,21332,828,1710,108,3482,TRUE,FALSE,FALSE,14,human,train
u1375647900,1353,705,26216,2,3483,TRUE,FALSE,FALSE,8,human,train
u1375507088,84537,37374,43029,196,3483,TRUE,FALSE,FALSE,10,bot,train
u1373388738,1877,926,61144,5,3483,TRUE,FALSE,FALSE,11,human,train
u1371634332,109073,657,10968,367,3484,TRUE,FALSE,FALSE,13,bot,train
u137116526,83355,75,201000,68,4577,TRUE,FALSE,FALSE,9,human,train
u1368178176,1718,846,19896,0,3486,TRUE,FALSE,FALSE,1,human,train
u1367759732,43211,237,16586,29,3486,TRUE,FALSE,FALSE,19,bot,train
u1367531,18578849,398,418058,65488,5712,TRUE,FALSE,TRUE,8,bot,train
u13657922,151114,5036,92880,2301,5373,TRUE,FALSE,TRUE,19,bot,train
u136469272,98031,180,5708,226,4578,TRUE,FALSE,TRUE,7,human,train
u136024120,1103,752,34785,6,4580,TRUE,FALSE,FALSE,8,human,train
u135416747,1258381,392,44937,1266,4581,TRUE,FALSE,TRUE,14,human,train
u135300500,309453,77,18547,1076,4582,TRUE,FALSE,TRUE,14,bot,train
u134547013,922,735,82304,6,4584,TRUE,FALSE,FALSE,4,human,train
u134164413,918901,55697,55510,3073,4585,TRUE,FALSE,FALSE,9,human,train
u134138478,1022,1662,278051,49,4585,TRUE,FALSE,FALSE,13,bot,train
u1338097464,758,415,18522,4,3497,TRUE,FALSE,FALSE,7,human,train
u1336196760,58343,19149,41425,70,3498,TRUE,FALSE,FALSE,20,bot,train
u1335682831,620,319,44402,10,3498,TRUE,FALSE,FALSE,4,human,train
u13353862,1285658,690,144076,8272,5381,TRUE,FALSE,TRUE,9,bot,train
u1334673584,830,1383,72152,4,3499,TRUE,FALSE,FALSE,19,bot,train
u133413860,151817,521,14108,263,4587,TRUE,FALSE,TRUE,15,human,train
u1333443091,26148,478,5223,44,3499,TRUE,FALSE,TRUE,12,human,train
u1332109614,978286,118,2382,572,3500,TRUE,FALSE,TRUE,11,human,train
u1329900518,405,241,178,0,3501,TRUE,FALSE,FALSE,20,human,train
u1329116436,248753,49,48457,329,3501,TRUE,FALSE,FALSE,20,human,train
u132830366,1395946,0,4563,15885,4588,TRUE,FALSE,TRUE,14,human,train
u1322467172,442243,52915,7970,341,3504,TRUE,FALSE,FALSE,14,human,train
u13213122,1065311,1477,92987,13625,5385,TRUE,FALSE,TRUE,8,bot,train
u1318284638,28533,1164,7446,45,3506,TRUE,FALSE,FALSE,17,bot,train
u131594211,1156,2149,217245,57,4592,TRUE,FALSE,FALSE,14,human,train
u131472597,124127,103979,265456,2746,4592,TRUE,FALSE,FALSE,14,bot,train
u131388296,974,743,2895,46,4592,TRUE,FALSE,FALSE,19,bot,train
u131279295,1231,1089,22256,68,4593,TRUE,FALSE,FALSE,12,human,train
u130823503,133629,7768,53527,852,4594,TRUE,FALSE,FALSE,19,human,train
u1307913973,949,1176,90574,3,3510,TRUE,FALSE,FALSE,9,bot,train
u130681675,1741315,90091,83029,6275,4594,TRUE,FALSE,FALSE,15,bot,train
u130314799,120547,8985,32449,3828,4596,TRUE,FALSE,TRUE,8,human,train
u13018112,1124164,932,12643,5361,5389,TRUE,FALSE,TRUE,27,bot,train
u1296935270,82053,2504,56400,82,3513,TRUE,FALSE,FALSE,25,human,train
u129633845,109037,66905,62727,177,4598,TRUE,FALSE,FALSE,15,bot,train
u1293031512,924037,747236,25818,895,3513,TRUE,FALSE,FALSE,20,human,train
u129112241,96906,1917,64674,265,4599,TRUE,FALSE,FALSE,17,bot,train
u1290082680,1604898,576,5548,3172,3514,TRUE,FALSE,TRUE,12,human,train
u1289603089,1596,872,61789,6,3515,TRUE,FALSE,FALSE,6,human,train
u128852631,2310694,1438,33777,272,4600,TRUE,FALSE,FALSE,17,bot,train
u1288442766,203807,171844,156412,162,3515,TRUE,FALSE,FALSE,13,bot,train
u1288352436,152435,86282,142909,69,3515,TRUE,FALSE,FALSE,12,human,train
u128799124,1144084,2668,16157,1319,4600,TRUE,FALSE,TRUE,16,human,train
u128329717,921,1169,20153,0,4602,TRUE,FALSE,FALSE,6,human,train
u128216887,1331183,477,14310,7287,4602,TRUE,FALSE,TRUE,8,human,train
u128181887,115632,692,14865,662,4602,TRUE,FALSE,TRUE,9,human,train
u128154362,851737,2258,86196,11474,4602,TRUE,FALSE,FALSE,3,human,train
u12815132,1575754,136,198692,5827,5394,TRUE,FALSE,TRUE,12,bot,train
u1281280700,1146,249,42013,22,3518,TRUE,FALSE,FALSE,10,human,train
u127977420,1287440,1562,45797,822,4603,TRUE,FALSE,TRUE,10,human,train
u127973382,93928,80227,33262,178,4603,TRUE,FALSE,FALSE,10,bot,train
u1278377149,155498,6926,66925,405,3519,TRUE,FALSE,FALSE,13,human,train
u127683262,1133885,1188,22151,1461,4604,TRUE,FALSE,FALSE,16,human,train
u1276730142,1425,943,11482,0,3519,TRUE,FALSE,FALSE,7,human,train
u127549772,131059,782,111703,489,4604,TRUE,FALSE,TRUE,15,human,train
u1275451704,1503,576,104588,10,3520,TRUE,FALSE,FALSE,5,human,train
u1274894250,14464,679,23193,282,3520,TRUE,FALSE,FALSE,11,bot,train
u126771735,114031,395,37907,50,4607,TRUE,FALSE,TRUE,12,human,train
u126743385,930,471,5126,5,4607,TRUE,FALSE,FALSE,5,human,train
u126578536,1922,896,4789,19,4607,TRUE,FALSE,FALSE,9,human,train
u1253172344,1110,861,23199,6,3528,TRUE,FALSE,FALSE,8,human,train
u1252317360,914,599,36797,3,3529,TRUE,FALSE,FALSE,4,human,train
u12513472,868934,815,90558,10048,5402,TRUE,FALSE,TRUE,11,bot,train
u1249904934,1192,1006,63207,7,3530,TRUE,FALSE,FALSE,14,human,train
u124765669,89986,98669,22870,69,4613,TRUE,FALSE,FALSE,7,human,train
u1245496057,1056,288,854542,2917,3531,TRUE,FALSE,FALSE,19,bot,train
u124450567,1625028,75,73373,4873,4614,TRUE,FALSE,TRUE,5,bot,train
u124405878,172757,196,62725,450,4614,TRUE,FALSE,TRUE,21,bot,train
u1243573092,73836,1187,81148,345,3532,TRUE,FALSE,FALSE,17,bot,train
u1238305681,37989,44,78677,5,3534,TRUE,FALSE,FALSE,14,bot,train
u123681659,1350422,132,283304,5322,4617,TRUE,FALSE,TRUE,13,bot,train
u123620874,1142,859,18059,2,4617,TRUE,FALSE,FALSE,14,human,train
u123470069,183542,5934,32981,592,4617,TRUE,FALSE,FALSE,13,human,train
u122965433,1102,532,18287,95,4619,TRUE,FALSE,FALSE,11,bot,train
u1226530075,1206,810,82803,16,3537,TRUE,FALSE,FALSE,4,human,train
u1219758966,1668,496,75207,23,3540,TRUE,FALSE,FALSE,1,human,train
u121657291,1073,515,92068,63,4623,TRUE,FALSE,FALSE,7,bot,train
u121341903,93612,99446,450281,255,4624,TRUE,FALSE,FALSE,9,bot,train
u1213081351,843,2211,328,5,3542,TRUE,FALSE,FALSE,20,human,train
u121284072,1017,973,235896,0,4624,TRUE,FALSE,FALSE,5,bot,train
u1209342523,1717111,59,4465,2100,3543,TRUE,FALSE,TRUE,13,human,train
u120816414,109338,12,93901,1249,4626,TRUE,FALSE,FALSE,15,bot,train
u120808237,227038,504,65894,886,4626,TRUE,FALSE,TRUE,13,human,train
u120538744,102889,102909,35767,1070,4627,TRUE,FALSE,FALSE,15,human,train
u1201545410,706,729,23838,1,3545,TRUE,FALSE,FALSE,3,bot,train
u120150508,196056,438,12053,181,4628,TRUE,FALSE,TRUE,13,human,train
u120143525,1002,864,322099,69,4628,TRUE,FALSE,FALSE,3,bot,train
u1198278313,106168,42319,2933,221,3546,TRUE,FALSE,FALSE,14,human,train
u119573510,1069597,1024,145895,2864,4629,TRUE,FALSE,TRUE,14,bot,train
u119572532,83976,25,2296,228,4629,TRUE,FALSE,FALSE,8,human,train
u1195263056,177963,937,12547,79,3547,TRUE,FALSE,TRUE,12,human,train
u119456978,218054,441,14363,336,4630,TRUE,FALSE,TRUE,13,human,train
u118667208,154359,664,75191,2061,4632,TRUE,FALSE,FALSE,10,bot,train
u118509623,103501,91970,265650,0,4633,TRUE,FALSE,FALSE,16,bot,train
u118371948,140527,13,328510,227,4633,TRUE,FALSE,TRUE,12,human,train
u11819862,2260,571,30210,113,5420,TRUE,FALSE,FALSE,20,human,train
u1181493252,71837,8630,86944,377,3550,TRUE,FALSE,FALSE,20,bot,train
u117202778,78610,89747,136745,524,4637,TRUE,FALSE,FALSE,7,human,train
u1171100534,883,277,122802,13,3553,TRUE,FALSE,FALSE,5,bot,train
u117102398,2294832,621,25458,2790,4637,TRUE,FALSE,TRUE,19,human,train
u116769784,55885,66211,76913,133,4638,TRUE,FALSE,FALSE,15,bot,train
u1166107502,966,917,18177,15,3555,TRUE,FALSE,FALSE,3,human,train
u116588052,1278139,2592,33256,852,4638,TRUE,FALSE,TRUE,8,human,train
u116325068,892340,52728,383,6563,4639,TRUE,FALSE,TRUE,5,human,train
u116313517,104590,6795,49398,802,4639,TRUE,FALSE,FALSE,13,human,train
u1160306918,31450,11812,74951,27,3557,TRUE,FALSE,FALSE,7,bot,train
u115885449,1387,1051,242088,0,4641,TRUE,FALSE,FALSE,19,bot,train
u115873334,863,1480,228080,59,4641,TRUE,FALSE,FALSE,11,bot,train
u1156489574,426359,854,25667,402,3558,TRUE,FALSE,TRUE,11,human,train
u115607690,1792,260,261438,89,4642,TRUE,FALSE,FALSE,16,human,train
u115546295,1425,978,68335,8,4642,TRUE,FALSE,FALSE,9,human,train
u115202789,786,207,12874,3,4644,TRUE,FALSE,FALSE,14,human,train
u1151660538,916,454,49440,29,3560,TRUE,FALSE,FALSE,14,human,train
u114860704,170457,149,12698,198,4645,TRUE,FALSE,TRUE,15,human,train
u11436952,131552,218,695557,1468,5432,TRUE,FALSE,TRUE,13,bot,train
u114157893,830,0,151449,77,4647,TRUE,FALSE,FALSE,12,bot,train
u114023501,1602,1269,66801,14,4648,TRUE,FALSE,FALSE,9,human,train
u1139325710,181907,240,14853,635,3564,TRUE,FALSE,FALSE,18,human,train
u113816349,1249055,528,10983,3212,4648,TRUE,FALSE,TRUE,15,bot,train
u1135688252,854,0,36188,2,3565,TRUE,FALSE,FALSE,7,human,train
u113317910,1553389,1671,7803,2553,4650,TRUE,FALSE,TRUE,19,human,train
u1131598854,1674,821,18088,1,3567,TRUE,FALSE,FALSE,7,human,train
u113125130,860,302,28574,2,4651,TRUE,FALSE,FALSE,14,human,train
u1129947853,440573,1,62817,681,3567,TRUE,FALSE,FALSE,5,human,train
u112948196,1105,741,510258,90,4651,TRUE,FALSE,FALSE,10,bot,train
u112523709,2579813,174,153298,6496,4653,TRUE,FALSE,FALSE,10,bot,train
u112447717,104705,3654,44257,636,4653,TRUE,FALSE,TRUE,19,human,train
u112431151,1418304,140,69733,2789,4653,TRUE,FALSE,TRUE,10,bot,train
u11178902,2278335,642,12577,15841,5440,TRUE,FALSE,TRUE,28,human,train
u1117002967,18770,1,208,198,3572,TRUE,FALSE,FALSE,5,human,train
u111615736,1505629,687,6008,2459,4656,TRUE,FALSE,TRUE,14,human,train
u111439649,93099,0,16465,270,4657,TRUE,FALSE,TRUE,1,human,train
u1113769100,82290,83899,74352,50,3573,TRUE,FALSE,FALSE,20,bot,train
u110936556,1893905,718,33395,4483,4658,TRUE,FALSE,TRUE,12,human,train
u110403465,109454,434,29141,161,4660,TRUE,FALSE,TRUE,12,human,train
u1098366914,887,468,98818,30,3579,TRUE,FALSE,FALSE,15,bot,train
u109651819,1445125,554,513363,6623,4663,TRUE,FALSE,TRUE,6,bot,train
u109531911,914005,5,44055,620,4663,TRUE,FALSE,FALSE,13,bot,train
u1092087096,1210,762,16335,33,3581,TRUE,FALSE,FALSE,9,bot,train
u1085149063,1149308,23217,103971,1323,3583,TRUE,FALSE,TRUE,14,human,train
u108456596,86177,61836,51521,703,4666,TRUE,FALSE,FALSE,11,bot,train
u1081628124,850,843,18426,2,3584,TRUE,FALSE,FALSE,6,bot,train
u1081279532,854,1301,91147,126,3585,TRUE,FALSE,FALSE,11,bot,train
u1079455709320892416,73,15,48,0,1406,TRUE,FALSE,FALSE,4,human,train
u107930490,890996,173953,30099,3621,4668,TRUE,FALSE,TRUE,10,human,train
u1079108184,5044391,3872,15202,1273,3585,TRUE,FALSE,TRUE,24,human,train
u107778741,86423,66376,255442,197,4669,TRUE,FALSE,FALSE,21,human,train
u1070518597,769,892,62385,3,3588,TRUE,FALSE,FALSE,4,bot,train
u1069776961,947,1614,20631,1,3588,TRUE,FALSE,FALSE,5,human,train
u106929904,130441,655,41552,470,4671,TRUE,FALSE,TRUE,6,human,train
u106903512,1127741,429,30737,2358,4671,TRUE,FALSE,TRUE,8,human,train
u106763540,1462,19,1217942,2744,4672,TRUE,FALSE,FALSE,15,bot,train
u1067293951,1037,844,27779,1,3589,TRUE,FALSE,FALSE,7,human,train
u106485105,5171164,34,12247,1054,4673,TRUE,FALSE,TRUE,17,human,train
u106397073,1131295,624,76963,2794,4673,TRUE,FALSE,TRUE,6,human,train
u1063700869,92306,79755,344,95,3591,TRUE,FALSE,FALSE,20,human,train
u106082551,95406,102517,16078,805,4674,TRUE,FALSE,FALSE,7,human,train
u106081433,118265,278,76634,408,4674,TRUE,FALSE,TRUE,13,human,train
u105821431,856,1021,231250,68,4675,TRUE,FALSE,FALSE,5,bot,train
u105783456,920,716,80840,73,4675,TRUE,FALSE,FALSE,3,bot,train
u105718796,933,989,134048,10,4675,TRUE,FALSE,FALSE,16,bot,train
u105711392,848,826,479438,72,4675,TRUE,FALSE,FALSE,3,bot,train
u105710210,3181866,25,3464,913,4675,TRUE,FALSE,TRUE,12,human,train
u1056580334,1236,995,51766,2,3593,TRUE,FALSE,FALSE,7,human,train
u1055490276,1975,2544,88744,2,3594,TRUE,FALSE,FALSE,4,bot,train
u105547201,92995,63065,10623,314,4676,TRUE,FALSE,FALSE,11,human,train
u1048755264,809,1812,33382,4,3597,TRUE,FALSE,FALSE,16,human,train
u1048747987,63811,281,54902,63,3597,TRUE,FALSE,FALSE,11,human,train
u1045212613,82601,83719,678427,92,3598,TRUE,FALSE,FALSE,9,bot,train
u103981160,106659,477,12747,456,4681,TRUE,FALSE,FALSE,12,human,train
u1039491917145432064,3,11,7,0,1516,TRUE,FALSE,FALSE,3,human,train
u1038703693,1115,719,25156,0,3600,TRUE,FALSE,FALSE,14,human,train
u1038700573,1390124,45,24726,488,3600,TRUE,FALSE,FALSE,12,human,train
u1038692990,808,513,100989,5,3600,TRUE,FALSE,FALSE,29,human,train
u1038380123710545920,65,23,7,0,1519,TRUE,FALSE,FALSE,13,human,train
u103652362,221912,646,196459,757,4682,TRUE,FALSE,FALSE,17,bot,train
